player_id,region,total_playtime_hours,days_active,spending_category,total_spent,battle_pass_purchases,skins_purchased,loot_boxes_purchased,days_since_last_purchase,daily_sessions,sessions_per_week,churn_status,d1_retention,d7_retention,d30_retention,arpu,arppu
9311,NA,58,26,Dolphin,200,1,0,5,49,0,19,Yes,1,1,1,7.6923076923076925,7.6923076923076925
9312,NA,96,277,Free,10,0,3,4,34,1,24,No,1,0,0,0.036101083032490974,0.036101083032490974
9313,APAC,152,100,Small Spender,5,0,2,6,28,4,21,No,1,1,0,0.05,0.05
9314,EU,132,362,Free,0,0,2,4,49,3,19,No,1,1,1,0.0,0.0
9315,EU,224,30,Dolphin,50,1,0,2,10,4,13,Yes,1,0,1,1.6666666666666667,1.6666666666666667
9316,NA,159,133,Free,10,0,3,0,7,3,30,No,1,0,1,0.07518796992481203,0.07518796992481203
9317,APAC,110,351,Free,0,0,2,3,27,3,11,No,1,1,0,0.0,0.0
9318,EU,133,139,Free,5,1,1,5,52,2,19,No,1,0,0,0.03597122302158273,0.03597122302158273
9319,EU,89,191,Small Spender,0,0,1,3,36,1,27,No,1,0,0,0.0,0.0
9320,APAC,43,187,Free,0,1,4,3,41,1,15,No,1,1,0,0.0,0.0
9321,NA,165,140,Small Spender,50,0,0,3,34,1,24,No,0,1,1,0.35714285714285715,0.35714285714285715
9322,LATAM,150,320,Free,5,0,2,3,25,1,11,No,1,0,0,0.015625,0.015625
9323,EU,87,237,Free,100,0,2,2,51,2,17,Yes,1,1,0,0.4219409282700422,0.4219409282700422
9324,EU,113,297,Small Spender,50,1,0,2,56,2,22,No,1,0,0,0.16835016835016836,0.16835016835016836
9325,NA,162,200,Free,0,0,5,5,53,3,9,No,1,1,0,0.0,0.0
9326,LATAM,142,284,Free,0,1,1,4,26,2,2,No,1,0,0,0.0,0.0
9327,APAC,26,80,Free,0,0,0,2,40,2,17,No,1,0,0,0.0,0.0
9328,NA,112,259,Whale,50,0,1,6,14,2,16,No,1,1,0,0.19305019305019305,0.19305019305019305
9329,NA,91,101,Free,0,0,0,3,19,4,22,No,1,1,1,0.0,0.0
9330,APAC,155,32,Free,5,0,2,3,9,4,19,No,1,0,0,0.15625,0.15625
9331,APAC,151,277,Free,0,0,2,0,4,3,20,Yes,1,1,1,0.0,0.0
9332,APAC,165,121,Free,10,0,0,4,26,3,24,No,1,1,1,0.08264462809917356,0.08264462809917356
9333,EU,44,55,Free,0,0,2,2,25,3,11,No,1,0,1,0.0,0.0
9334,APAC,60,18,Small Spender,0,1,1,4,14,3,18,No,1,0,1,0.0,0.0
9335,EU,155,309,Free,0,1,1,2,24,3,24,No,1,1,0,0.0,0.0
9336,NA,70,121,Small Spender,0,0,1,1,43,6,11,No,0,1,0,0.0,0.0
9337,EU,23,110,Free,0,0,1,4,17,3,24,No,1,0,0,0.0,0.0
9338,LATAM,126,331,Dolphin,50,0,1,1,22,2,11,No,1,0,0,0.1510574018126888,0.1510574018126888
9339,NA,72,61,Whale,0,0,3,3,53,4,28,No,0,0,0,0.0,0.0
9340,EU,189,264,Free,5,0,3,2,50,5,9,No,1,1,1,0.01893939393939394,0.01893939393939394
9341,APAC,114,268,Free,100,0,3,3,36,1,28,No,1,1,0,0.373134328358209,0.373134328358209
9342,EU,108,297,Small Spender,5,1,2,2,56,0,14,Yes,1,1,0,0.016835016835016835,0.016835016835016835
9343,APAC,81,127,Free,0,0,3,3,45,2,31,No,1,1,1,0.0,0.0
9344,APAC,179,137,Free,50,0,0,5,53,0,1,Yes,1,0,1,0.36496350364963503,0.36496350364963503
9345,NA,117,78,Whale,0,0,6,3,30,4,16,Yes,1,0,0,0.0,0.0
9346,LATAM,79,207,Free,0,1,0,1,54,2,33,Yes,1,0,0,0.0,0.0
9347,APAC,60,184,Free,0,1,3,3,0,3,23,Yes,1,0,0,0.0,0.0
9348,LATAM,96,89,Small Spender,0,0,2,3,26,3,19,No,0,1,1,0.0,0.0
9349,APAC,51,320,Free,5,1,1,2,14,2,26,No,1,1,0,0.015625,0.015625
9350,LATAM,151,229,Free,0,0,1,9,58,3,35,Yes,0,1,0,0.0,0.0
9351,NA,9,64,Free,0,0,4,2,0,0,51,No,1,1,0,0.0,0.0
9352,NA,93,326,Free,0,0,2,5,13,2,5,No,1,0,0,0.0,0.0
9353,LATAM,130,55,Dolphin,0,0,4,2,37,3,38,Yes,1,1,0,0.0,0.0
9354,NA,117,293,Dolphin,0,1,0,3,32,0,28,No,1,1,0,0.0,0.0
9355,NA,64,281,Free,0,0,2,1,45,1,25,Yes,0,1,0,0.0,0.0
9356,APAC,133,279,Small Spender,0,0,1,2,1,3,22,No,1,0,0,0.0,0.0
9357,APAC,55,188,Free,5,0,3,5,48,1,39,No,0,0,1,0.026595744680851064,0.026595744680851064
9358,NA,98,191,Small Spender,5,1,1,2,57,5,21,No,0,0,1,0.02617801047120419,0.02617801047120419
9359,LATAM,132,273,Free,0,0,2,2,35,2,24,No,0,0,0,0.0,0.0
9360,APAC,123,95,Free,100,0,1,2,40,2,15,No,1,1,0,1.0526315789473684,1.0526315789473684
9361,EU,66,90,Free,0,0,1,3,19,4,31,No,1,1,0,0.0,0.0
9362,APAC,159,247,Free,10,0,4,3,58,5,32,No,1,0,0,0.04048582995951417,0.04048582995951417
9363,EU,104,75,Free,0,1,1,3,59,6,36,No,1,1,0,0.0,0.0
9364,NA,137,62,Free,5,1,6,4,18,3,17,No,1,1,0,0.08064516129032258,0.08064516129032258
9365,NA,176,222,Whale,0,0,2,2,47,2,11,No,1,0,0,0.0,0.0
9366,EU,155,267,Whale,0,0,2,2,10,3,5,Yes,1,0,0,0.0,0.0
9367,EU,156,121,Small Spender,0,1,1,3,53,5,23,No,1,0,0,0.0,0.0
9368,APAC,109,312,Free,0,0,2,6,48,3,20,No,1,0,0,0.0,0.0
9369,APAC,139,309,Free,10,0,3,2,0,4,20,No,1,1,0,0.032362459546925564,0.032362459546925564
9370,EU,110,341,Free,10,0,2,2,14,4,6,No,1,0,0,0.02932551319648094,0.02932551319648094
9371,APAC,39,28,Free,0,0,2,2,1,3,18,Yes,0,1,1,0.0,0.0
9372,NA,115,342,Free,0,0,2,2,1,5,8,No,1,1,0,0.0,0.0
9373,NA,112,302,Free,0,0,2,6,5,2,10,No,1,0,0,0.0,0.0
9374,LATAM,129,274,Free,0,0,3,6,58,1,7,No,0,1,1,0.0,0.0
9375,NA,93,23,Small Spender,0,0,2,4,31,2,24,Yes,1,0,1,0.0,0.0
9376,NA,61,99,Small Spender,0,0,2,1,8,1,17,No,1,0,0,0.0,0.0
9377,APAC,132,285,Free,10,1,5,7,17,2,28,No,1,0,0,0.03508771929824561,0.03508771929824561
9378,EU,34,308,Small Spender,0,1,3,3,4,0,1,Yes,1,1,0,0.0,0.0
9379,LATAM,172,110,Free,10,1,0,3,54,0,24,No,1,1,1,0.09090909090909091,0.09090909090909091
9380,NA,88,203,Free,10,0,3,7,21,0,22,No,1,0,0,0.04926108374384237,0.04926108374384237
9381,NA,112,106,Free,0,0,2,3,7,0,26,No,0,1,0,0.0,0.0
9382,NA,127,46,Small Spender,0,0,4,4,46,1,23,No,1,0,0,0.0,0.0
9383,EU,129,257,Free,100,0,2,3,13,2,27,Yes,1,1,0,0.38910505836575876,0.38910505836575876
9384,EU,29,144,Free,0,0,4,3,58,4,30,No,1,0,0,0.0,0.0
9385,EU,141,25,Free,0,0,4,7,2,3,35,Yes,1,0,0,0.0,0.0
9386,LATAM,115,62,Free,50,1,2,5,52,2,33,Yes,0,1,1,0.8064516129032258,0.8064516129032258
9387,LATAM,68,230,Free,0,0,1,6,24,4,23,No,0,1,1,0.0,0.0
9388,NA,62,82,Small Spender,5,0,0,3,48,4,30,No,0,1,0,0.06097560975609756,0.06097560975609756
9389,EU,83,336,Free,0,0,1,5,54,2,6,No,0,0,0,0.0,0.0
9390,EU,35,211,Small Spender,50,0,1,1,24,2,24,No,1,1,0,0.23696682464454977,0.23696682464454977
9391,LATAM,186,197,Free,10,0,3,4,46,3,25,Yes,1,1,1,0.050761421319796954,0.050761421319796954
9392,LATAM,174,347,Free,0,0,2,5,53,3,22,Yes,1,1,0,0.0,0.0
9393,NA,122,198,Small Spender,5,1,1,4,46,1,28,No,1,0,0,0.025252525252525252,0.025252525252525252
9394,APAC,88,162,Free,10,1,1,3,4,2,16,No,1,0,0,0.06172839506172839,0.06172839506172839
9395,EU,90,208,Free,0,0,2,2,28,2,5,No,1,0,1,0.0,0.0
9396,NA,137,309,Free,100,0,0,3,22,4,32,No,1,1,0,0.32362459546925565,0.32362459546925565
9397,NA,187,44,Small Spender,0,0,0,0,32,1,21,Yes,1,0,0,0.0,0.0
9398,EU,71,288,Small Spender,50,0,1,4,12,1,7,No,1,0,0,0.1736111111111111,0.1736111111111111
9399,EU,44,279,Free,0,0,4,1,35,4,24,No,1,1,0,0.0,0.0
9400,NA,177,275,Free,0,0,0,1,10,4,20,Yes,1,1,0,0.0,0.0
9401,APAC,10,221,Small Spender,0,0,1,2,47,1,17,No,0,0,1,0.0,0.0
9402,NA,49,285,Free,0,0,4,2,16,2,19,No,1,1,1,0.0,0.0
9403,EU,87,146,Free,50,1,1,5,32,0,11,No,1,0,1,0.3424657534246575,0.3424657534246575
9404,NA,21,69,Small Spender,0,0,3,4,42,1,16,No,1,1,0,0.0,0.0
9405,NA,155,140,Small Spender,0,0,1,6,44,1,13,No,1,1,0,0.0,0.0
9406,EU,142,10,Free,0,0,2,5,26,4,34,No,1,1,1,0.0,0.0
9407,NA,71,111,Small Spender,0,1,1,1,56,4,14,Yes,1,0,0,0.0,0.0
9408,EU,163,37,Free,0,0,1,2,4,1,33,No,1,0,0,0.0,0.0
9409,NA,172,81,Small Spender,0,0,2,5,33,4,17,No,0,1,0,0.0,0.0
9410,EU,94,96,Free,100,1,1,0,4,3,19,No,1,1,0,1.0416666666666667,1.0416666666666667
9411,NA,77,55,Free,0,1,1,4,15,0,13,Yes,1,1,0,0.0,0.0
9412,APAC,212,132,Free,50,1,3,3,6,0,14,Yes,1,0,0,0.3787878787878788,0.3787878787878788
9413,APAC,136,223,Free,5,0,2,3,48,2,26,No,1,0,0,0.02242152466367713,0.02242152466367713
9414,NA,112,63,Free,0,0,1,2,0,3,17,No,1,0,0,0.0,0.0
9415,EU,168,12,Small Spender,50,1,4,3,25,3,33,No,1,1,0,4.166666666666667,4.166666666666667
9416,NA,115,146,Free,0,0,1,2,13,2,27,No,1,0,0,0.0,0.0
9417,EU,74,264,Small Spender,0,0,2,3,40,2,38,No,1,0,1,0.0,0.0
9418,NA,104,32,Free,0,0,2,1,36,4,5,Yes,1,1,0,0.0,0.0
9419,EU,151,49,Small Spender,0,0,2,4,49,0,32,No,1,1,0,0.0,0.0
9420,EU,0,360,Free,0,0,3,3,39,0,43,No,1,0,0,0.0,0.0
9421,LATAM,85,187,Free,10,0,2,2,4,4,12,No,0,0,0,0.053475935828877004,0.053475935828877004
9422,EU,169,343,Free,100,1,2,5,46,5,17,No,1,0,0,0.2915451895043732,0.2915451895043732
9423,EU,74,99,Free,10,0,2,4,36,0,12,No,0,0,0,0.10101010101010101,0.10101010101010101
9424,EU,177,167,Free,0,0,1,7,20,1,29,Yes,0,1,0,0.0,0.0
9425,LATAM,170,306,Free,5,1,2,3,33,2,15,Yes,1,1,0,0.016339869281045753,0.016339869281045753
9426,APAC,96,213,Whale,50,0,0,3,32,3,29,No,1,0,0,0.2347417840375587,0.2347417840375587
9427,NA,71,199,Dolphin,0,0,3,3,55,1,18,No,0,1,0,0.0,0.0
9428,APAC,85,246,Small Spender,0,0,1,0,22,2,15,No,1,1,0,0.0,0.0
9429,EU,233,154,Free,0,0,1,2,50,2,32,No,1,1,0,0.0,0.0
9430,APAC,193,96,Small Spender,0,1,2,1,5,1,24,Yes,1,0,1,0.0,0.0
9431,APAC,106,63,Free,10,1,1,3,25,4,12,No,0,0,0,0.15873015873015872,0.15873015873015872
9432,NA,69,194,Free,5,0,3,4,32,2,18,Yes,1,1,0,0.02577319587628866,0.02577319587628866
9433,APAC,105,322,Free,0,0,3,3,12,0,20,No,1,0,0,0.0,0.0
9434,NA,112,359,Free,10,0,5,4,42,3,13,Yes,1,1,0,0.027855153203342618,0.027855153203342618
9435,NA,37,302,Free,5,0,2,3,22,1,24,No,1,1,0,0.016556291390728478,0.016556291390728478
9436,NA,104,272,Free,5,0,2,5,52,1,38,No,1,1,0,0.01838235294117647,0.01838235294117647
9437,APAC,166,90,Free,0,1,0,1,34,2,22,No,1,0,0,0.0,0.0
9438,NA,10,328,Small Spender,0,0,2,3,41,1,13,No,1,0,0,0.0,0.0
9439,NA,141,272,Dolphin,0,0,1,4,54,3,7,No,1,0,0,0.0,0.0
9440,APAC,168,85,Free,50,0,3,3,33,4,13,No,1,1,0,0.5882352941176471,0.5882352941176471
9441,NA,71,295,Free,10,0,3,6,20,2,23,No,1,0,0,0.03389830508474576,0.03389830508474576
9442,NA,184,36,Small Spender,0,0,4,2,58,1,31,Yes,0,1,0,0.0,0.0
9443,NA,65,18,Free,0,0,3,3,3,1,6,No,1,1,1,0.0,0.0
9444,EU,122,77,Dolphin,10,0,0,9,21,3,9,No,0,1,0,0.12987012987012986,0.12987012987012986
9445,EU,84,49,Dolphin,0,0,2,3,52,3,23,No,1,1,0,0.0,0.0
9446,NA,84,359,Free,0,0,0,2,55,0,1,No,1,0,0,0.0,0.0
9447,LATAM,69,236,Free,0,0,1,7,19,3,26,No,0,0,0,0.0,0.0
9448,APAC,134,44,Whale,0,1,2,4,17,3,34,No,1,0,1,0.0,0.0
9449,NA,142,109,Whale,0,0,2,1,52,0,18,No,1,1,0,0.0,0.0
9450,NA,96,129,Free,0,0,1,5,58,3,28,No,1,0,0,0.0,0.0
9451,EU,32,7,Free,5,0,7,0,6,3,12,No,0,1,0,0.7142857142857143,0.7142857142857143
9452,EU,120,304,Small Spender,200,0,3,4,17,3,28,Yes,1,1,0,0.6578947368421053,0.6578947368421053
9453,NA,121,112,Free,0,0,1,5,30,5,24,No,1,1,0,0.0,0.0
9454,NA,89,213,Dolphin,0,0,5,5,3,5,19,Yes,1,1,0,0.0,0.0
9455,LATAM,193,304,Small Spender,0,1,1,0,8,2,26,Yes,1,1,0,0.0,0.0
9456,NA,21,307,Small Spender,0,0,1,4,54,3,35,Yes,0,1,1,0.0,0.0
9457,EU,0,363,Free,5,0,3,2,52,2,15,No,1,0,0,0.013774104683195593,0.013774104683195593
9458,LATAM,63,66,Small Spender,0,0,1,4,46,1,8,No,1,1,1,0.0,0.0
9459,APAC,135,31,Free,0,1,2,4,59,2,13,No,1,0,0,0.0,0.0
9460,NA,47,295,Free,10,0,2,7,31,1,10,No,0,0,0,0.03389830508474576,0.03389830508474576
9461,APAC,50,265,Free,10,0,1,5,58,2,16,No,1,1,0,0.03773584905660377,0.03773584905660377
9462,NA,147,297,Free,0,0,2,1,6,0,7,No,1,0,0,0.0,0.0
9463,APAC,123,319,Small Spender,0,0,2,3,43,2,22,No,1,0,0,0.0,0.0
9464,EU,118,14,Dolphin,0,0,3,2,39,3,25,No,1,0,0,0.0,0.0
9465,APAC,139,58,Free,0,0,3,7,17,3,13,No,1,0,0,0.0,0.0
9466,LATAM,78,344,Free,0,0,1,2,31,3,49,Yes,1,0,0,0.0,0.0
9467,LATAM,81,242,Free,10,0,1,3,13,2,39,Yes,1,0,0,0.04132231404958678,0.04132231404958678
9468,LATAM,140,353,Free,0,1,3,3,25,0,22,No,1,0,0,0.0,0.0
9469,EU,32,248,Small Spender,50,0,1,2,51,3,41,Yes,0,0,1,0.20161290322580644,0.20161290322580644
9470,EU,0,98,Free,5,0,1,5,44,4,26,No,1,1,0,0.05102040816326531,0.05102040816326531
9471,EU,78,162,Dolphin,0,1,2,3,48,3,47,No,1,0,0,0.0,0.0
9472,APAC,146,247,Small Spender,0,0,0,2,1,4,18,No,1,1,1,0.0,0.0
9473,LATAM,112,326,Free,5,0,1,7,33,4,26,No,1,0,0,0.015337423312883436,0.015337423312883436
9474,NA,142,342,Free,0,0,1,3,41,3,38,No,1,0,0,0.0,0.0
9475,LATAM,0,4,Free,0,1,2,2,18,2,7,No,1,1,0,0.0,0.0
9476,APAC,115,306,Free,0,0,3,2,41,2,19,No,1,1,1,0.0,0.0
9477,LATAM,132,261,Free,5,1,1,0,33,2,29,Yes,1,0,0,0.019157088122605363,0.019157088122605363
9478,LATAM,32,331,Free,0,0,1,4,51,2,27,Yes,1,0,0,0.0,0.0
9479,NA,143,45,Whale,0,1,4,4,37,2,13,No,1,1,0,0.0,0.0
9480,NA,94,211,Free,100,0,1,1,37,5,17,No,1,1,0,0.47393364928909953,0.47393364928909953
9481,NA,253,244,Small Spender,5,1,2,1,31,0,23,Yes,1,0,0,0.020491803278688523,0.020491803278688523
9482,NA,0,203,Free,5,0,1,3,23,0,28,No,1,0,0,0.024630541871921183,0.024630541871921183
9483,EU,168,203,Free,5,0,5,4,24,0,20,No,0,1,0,0.024630541871921183,0.024630541871921183
9484,APAC,80,27,Free,0,0,0,1,48,3,1,Yes,1,0,0,0.0,0.0
9485,LATAM,19,118,Free,200,0,5,2,24,4,24,No,1,0,0,1.694915254237288,1.694915254237288
9486,EU,73,226,Free,0,0,2,4,38,4,26,Yes,1,0,0,0.0,0.0
9487,NA,113,360,Small Spender,10,0,1,4,28,2,29,No,0,0,1,0.027777777777777776,0.027777777777777776
9488,NA,151,205,Free,0,0,1,3,32,3,20,Yes,1,0,0,0.0,0.0
9489,NA,186,247,Small Spender,50,0,2,5,21,3,22,No,0,0,0,0.20242914979757085,0.20242914979757085
9490,EU,171,49,Small Spender,10,0,5,3,26,2,24,No,1,1,0,0.20408163265306123,0.20408163265306123
9491,EU,51,253,Dolphin,0,0,0,2,49,2,24,No,0,0,1,0.0,0.0
9492,NA,156,78,Small Spender,100,1,2,4,26,3,30,Yes,0,1,1,1.2820512820512822,1.2820512820512822
9493,NA,119,257,Free,100,0,2,0,33,1,28,No,1,1,0,0.38910505836575876,0.38910505836575876
9494,NA,67,120,Whale,0,0,2,2,28,3,25,No,1,1,0,0.0,0.0
9495,EU,89,35,Dolphin,0,0,2,2,51,1,25,No,0,0,0,0.0,0.0
9496,EU,64,312,Small Spender,5,1,3,2,51,1,18,Yes,1,1,0,0.016025641025641024,0.016025641025641024
9497,EU,101,143,Free,100,0,2,2,58,2,1,No,1,0,1,0.6993006993006993,0.6993006993006993
9498,EU,63,197,Free,0,0,4,2,40,2,24,No,1,1,1,0.0,0.0
9499,LATAM,48,260,Small Spender,0,1,3,0,17,2,27,No,1,1,0,0.0,0.0
9500,NA,123,84,Dolphin,5,0,4,2,9,6,40,Yes,1,1,0,0.05952380952380952,0.05952380952380952
9501,EU,131,192,Small Spender,0,0,1,4,36,2,6,No,1,1,1,0.0,0.0
9502,APAC,90,22,Small Spender,0,0,1,0,54,1,35,No,0,0,0,0.0,0.0
9503,EU,168,24,Free,0,0,1,3,45,2,2,Yes,1,0,1,0.0,0.0
9504,LATAM,86,75,Free,0,0,0,3,48,2,20,Yes,1,0,0,0.0,0.0
9505,EU,84,134,Small Spender,100,0,0,2,36,3,13,No,0,0,0,0.746268656716418,0.746268656716418
9506,EU,133,167,Free,0,1,3,7,53,4,35,No,1,0,0,0.0,0.0
9507,NA,93,110,Small Spender,0,0,3,3,4,0,30,No,1,0,1,0.0,0.0
9508,EU,104,90,Small Spender,0,0,2,1,15,2,28,No,1,1,0,0.0,0.0
9509,NA,0,37,Free,0,0,2,0,51,4,21,No,1,1,1,0.0,0.0
9510,NA,100,310,Free,10,0,2,1,57,2,2,No,0,1,0,0.03225806451612903,0.03225806451612903
9511,EU,8,51,Small Spender,0,0,3,3,36,3,27,Yes,0,1,0,0.0,0.0
9512,EU,38,60,Free,10,1,3,3,28,1,15,No,1,1,0,0.16666666666666666,0.16666666666666666
9513,NA,33,72,Free,100,0,3,1,31,2,14,No,1,1,1,1.3888888888888888,1.3888888888888888
9514,APAC,47,128,Small Spender,0,0,3,1,44,3,14,No,1,1,0,0.0,0.0
9515,EU,72,307,Small Spender,200,1,2,3,27,4,12,No,1,0,0,0.6514657980456026,0.6514657980456026
9516,NA,75,62,Dolphin,0,0,2,4,33,3,7,No,1,1,0,0.0,0.0
9517,EU,133,305,Free,5,0,3,4,26,0,16,No,1,0,0,0.01639344262295082,0.01639344262295082
9518,APAC,111,179,Free,0,0,1,1,49,2,19,No,0,0,0,0.0,0.0
9519,EU,4,28,Small Spender,0,0,1,3,39,2,25,No,1,0,0,0.0,0.0
9520,EU,104,240,Free,5,0,2,4,32,3,21,Yes,1,0,0,0.020833333333333332,0.020833333333333332
9521,NA,115,232,Free,0,0,3,5,3,4,24,Yes,1,1,0,0.0,0.0
9522,EU,83,153,Free,0,0,3,1,51,5,32,Yes,1,0,1,0.0,0.0
9523,LATAM,96,333,Free,0,1,3,4,18,4,27,No,1,0,1,0.0,0.0
9524,APAC,109,7,Free,0,0,3,3,47,2,27,Yes,1,0,1,0.0,0.0
9525,NA,138,65,Free,0,1,3,6,48,3,11,Yes,1,0,0,0.0,0.0
9526,EU,21,123,Free,0,0,3,1,49,3,10,Yes,1,0,1,0.0,0.0
9527,LATAM,87,36,Whale,5,1,3,4,49,3,18,No,1,0,0,0.1388888888888889,0.1388888888888889
9528,NA,175,238,Free,0,0,2,1,21,5,22,Yes,1,1,0,0.0,0.0
9529,LATAM,170,73,Free,0,0,2,2,22,1,40,No,1,0,0,0.0,0.0
9530,LATAM,142,30,Free,5,0,4,4,23,3,18,No,1,1,0,0.16666666666666666,0.16666666666666666
9531,NA,126,227,Free,5,1,4,0,59,2,22,Yes,1,1,0,0.022026431718061675,0.022026431718061675
9532,LATAM,182,303,Dolphin,0,0,1,0,35,0,11,No,0,1,0,0.0,0.0
9533,EU,195,347,Small Spender,5,0,3,2,2,4,27,No,1,0,0,0.01440922190201729,0.01440922190201729
9534,APAC,93,285,Small Spender,0,0,1,4,4,2,10,No,1,0,0,0.0,0.0
9535,EU,51,5,Dolphin,5,0,3,3,29,3,12,Yes,1,1,0,1.0,1.0
9536,EU,86,65,Dolphin,0,0,0,0,8,1,3,Yes,1,0,1,0.0,0.0
9537,EU,254,235,Free,0,0,0,0,13,4,27,No,1,1,0,0.0,0.0
9538,APAC,21,115,Free,0,0,3,0,0,4,16,No,1,0,0,0.0,0.0
9539,NA,76,319,Free,50,0,0,3,32,2,22,No,1,0,1,0.15673981191222572,0.15673981191222572
9540,EU,29,246,Free,0,0,0,1,10,6,24,No,1,1,1,0.0,0.0
9541,NA,106,349,Small Spender,200,0,2,1,54,2,35,No,1,1,1,0.5730659025787965,0.5730659025787965
9542,NA,39,17,Free,100,0,2,3,19,1,12,No,1,1,1,5.882352941176471,5.882352941176471
9543,NA,94,307,Small Spender,200,0,2,5,14,2,31,Yes,1,1,0,0.6514657980456026,0.6514657980456026
9544,EU,2,37,Free,0,0,1,2,57,1,33,No,1,0,0,0.0,0.0
9545,NA,130,344,Free,5,0,2,6,33,3,20,Yes,1,0,0,0.014534883720930232,0.014534883720930232
9546,NA,161,219,Free,0,0,3,1,26,5,22,Yes,0,0,1,0.0,0.0
9547,NA,80,137,Small Spender,0,0,1,2,18,1,18,No,1,1,0,0.0,0.0
9548,NA,93,246,Small Spender,0,1,1,2,34,4,17,Yes,1,1,0,0.0,0.0
9549,EU,91,38,Whale,0,1,3,5,19,4,19,No,0,1,0,0.0,0.0
9550,LATAM,109,251,Small Spender,10,0,0,1,26,4,35,No,1,1,0,0.0398406374501992,0.0398406374501992
9551,NA,98,53,Free,200,1,3,5,7,2,36,Yes,0,1,0,3.7735849056603774,3.7735849056603774
9552,LATAM,138,346,Free,0,0,2,1,45,6,16,No,1,1,1,0.0,0.0
9553,APAC,161,309,Small Spender,0,0,4,2,39,3,26,No,1,1,0,0.0,0.0
9554,EU,59,203,Small Spender,100,1,0,3,48,2,10,Yes,0,0,1,0.49261083743842365,0.49261083743842365
9555,EU,84,49,Free,0,1,2,2,41,4,28,No,1,0,0,0.0,0.0
9556,APAC,145,122,Free,100,0,3,2,37,4,19,Yes,1,0,0,0.819672131147541,0.819672131147541
9557,NA,28,326,Free,50,0,3,4,7,2,22,No,1,0,1,0.15337423312883436,0.15337423312883436
9558,EU,1,16,Free,0,1,4,2,30,3,25,No,1,0,0,0.0,0.0
9559,APAC,111,269,Dolphin,5,0,3,3,59,4,8,No,1,0,0,0.01858736059479554,0.01858736059479554
9560,EU,124,236,Small Spender,10,0,1,3,12,0,18,No,0,0,0,0.0423728813559322,0.0423728813559322
9561,APAC,63,121,Free,5,1,0,3,55,1,23,No,1,0,1,0.04132231404958678,0.04132231404958678
9562,NA,71,139,Free,0,0,5,1,21,4,15,No,1,0,0,0.0,0.0
9563,APAC,61,87,Small Spender,5,0,3,2,23,2,21,No,1,0,0,0.05747126436781609,0.05747126436781609
9564,EU,56,130,Small Spender,0,0,0,1,31,1,20,Yes,1,0,0,0.0,0.0
9565,EU,134,252,Free,10,0,2,7,39,5,1,Yes,1,0,0,0.03968253968253968,0.03968253968253968
9566,NA,40,350,Small Spender,0,0,1,1,6,2,27,No,1,0,0,0.0,0.0
9567,EU,86,275,Small Spender,0,0,1,3,51,3,30,Yes,1,1,0,0.0,0.0
9568,LATAM,54,360,Free,50,0,0,5,13,2,31,No,1,0,1,0.1388888888888889,0.1388888888888889
9569,EU,27,301,Dolphin,0,0,3,3,52,3,29,No,1,0,1,0.0,0.0
9570,APAC,143,47,Free,0,0,3,2,17,3,28,No,1,1,0,0.0,0.0
9571,EU,74,79,Free,0,1,2,0,14,1,4,No,1,0,1,0.0,0.0
9572,NA,109,298,Free,0,0,3,3,26,5,25,Yes,0,1,0,0.0,0.0
9573,NA,24,364,Free,0,0,2,4,36,1,1,Yes,0,0,0,0.0,0.0
9574,NA,62,342,Free,0,1,2,4,50,3,1,No,1,0,1,0.0,0.0
9575,EU,137,219,Small Spender,0,0,0,2,0,1,41,No,1,0,0,0.0,0.0
9576,NA,229,111,Free,0,0,2,2,14,3,22,No,1,0,0,0.0,0.0
9577,APAC,1,227,Dolphin,0,0,3,6,58,1,24,No,1,0,0,0.0,0.0
9578,APAC,89,275,Small Spender,0,0,1,3,57,1,13,No,1,0,0,0.0,0.0
9579,NA,120,256,Free,0,0,1,4,21,4,14,No,1,0,0,0.0,0.0
9580,NA,69,39,Free,0,1,4,5,9,3,27,Yes,1,1,0,0.0,0.0
9581,NA,142,135,Free,50,0,2,2,25,1,15,Yes,1,1,1,0.37037037037037035,0.37037037037037035
9582,EU,56,295,Free,0,0,1,1,23,2,20,No,1,0,0,0.0,0.0
9583,NA,107,98,Free,5,1,2,2,14,4,20,No,1,0,0,0.05102040816326531,0.05102040816326531
9584,NA,73,34,Free,50,1,1,3,44,3,13,No,1,0,0,1.4705882352941178,1.4705882352941178
9585,LATAM,160,68,Free,0,0,0,3,14,1,15,No,0,1,1,0.0,0.0
9586,APAC,66,191,Free,0,0,0,5,13,3,28,Yes,1,0,0,0.0,0.0
9587,NA,82,199,Free,0,0,1,4,9,2,11,No,1,1,0,0.0,0.0
9588,EU,147,48,Dolphin,0,0,0,5,32,3,22,Yes,1,0,0,0.0,0.0
9589,EU,48,259,Free,0,0,1,1,44,3,28,No,1,1,0,0.0,0.0
9590,APAC,103,213,Free,10,0,1,1,57,2,17,No,0,1,0,0.046948356807511735,0.046948356807511735
9591,EU,8,162,Free,0,0,0,4,25,3,19,No,1,0,0,0.0,0.0
9592,NA,45,113,Free,0,0,2,2,16,4,17,No,1,1,1,0.0,0.0
9593,APAC,119,137,Small Spender,10,1,1,2,15,2,1,No,1,0,0,0.072992700729927,0.072992700729927
9594,EU,50,317,Free,10,0,2,3,16,3,29,Yes,1,1,0,0.031545741324921134,0.031545741324921134
